Files	barcode	Annotation Type	compartment	well_id	z_plane	channel	source image
results/PB000141/segmentation/nuclei_segmented_H17_10.npy	PB000141	Segmentation masks	nuclei	H17	10	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z10-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H17_11.npy	PB000141	Segmentation masks	nuclei	H17	11	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z11-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H17_12.npy	PB000141	Segmentation masks	nuclei	H17	12	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z12-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H17_13.npy	PB000141	Segmentation masks	nuclei	H17	13	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z13-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H17_14.npy	PB000141	Segmentation masks	nuclei	H17	14	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z14-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H17_15.npy	PB000141	Segmentation masks	nuclei	H17	15	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z15-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H17_2.npy	PB000141	Segmentation masks	nuclei	H17	2	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z2-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H17_3.npy	PB000141	Segmentation masks	nuclei	H17	3	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z3-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H17_4.npy	PB000141	Segmentation masks	nuclei	H17	4	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z4-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H17_5.npy	PB000141	Segmentation masks	nuclei	H17	5	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z5-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H17_6.npy	PB000141	Segmentation masks	nuclei	H17	6	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z6-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H17_7.npy	PB000141	Segmentation masks	nuclei	H17	7	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z7-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H17_8.npy	PB000141	Segmentation masks	nuclei	H17	8	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z8-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H17_9.npy	PB000141	Segmentation masks	nuclei	H17	9	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H17-z9-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_0.npy	PB000141	Segmentation masks	nuclei	H18	0	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z0-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_1.npy	PB000141	Segmentation masks	nuclei	H18	1	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z1-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_10.npy	PB000141	Segmentation masks	nuclei	H18	10	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z10-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_11.npy	PB000141	Segmentation masks	nuclei	H18	11	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z11-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_12.npy	PB000141	Segmentation masks	nuclei	H18	12	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z12-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_13.npy	PB000141	Segmentation masks	nuclei	H18	13	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z13-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_14.npy	PB000141	Segmentation masks	nuclei	H18	14	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z14-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_15.npy	PB000141	Segmentation masks	nuclei	H18	15	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z15-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_2.npy	PB000141	Segmentation masks	nuclei	H18	2	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z2-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_3.npy	PB000141	Segmentation masks	nuclei	H18	3	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z3-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_4.npy	PB000141	Segmentation masks	nuclei	H18	4	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z4-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_5.npy	PB000141	Segmentation masks	nuclei	H18	5	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z5-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_6.npy	PB000141	Segmentation masks	nuclei	H18	6	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z6-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_7.npy	PB000141	Segmentation masks	nuclei	H18	7	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z7-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_8.npy	PB000141	Segmentation masks	nuclei	H18	8	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z8-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H18_9.npy	PB000141	Segmentation masks	nuclei	H18	9	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H18-z9-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_0.npy	PB000141	Segmentation masks	nuclei	H19	0	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z0-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_1.npy	PB000141	Segmentation masks	nuclei	H19	1	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z1-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_10.npy	PB000141	Segmentation masks	nuclei	H19	10	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z10-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_11.npy	PB000141	Segmentation masks	nuclei	H19	11	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z11-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_12.npy	PB000141	Segmentation masks	nuclei	H19	12	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z12-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_13.npy	PB000141	Segmentation masks	nuclei	H19	13	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z13-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_14.npy	PB000141	Segmentation masks	nuclei	H19	14	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z14-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_15.npy	PB000141	Segmentation masks	nuclei	H19	15	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z15-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_2.npy	PB000141	Segmentation masks	nuclei	H19	2	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z2-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_3.npy	PB000141	Segmentation masks	nuclei	H19	3	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z3-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_4.npy	PB000141	Segmentation masks	nuclei	H19	4	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z4-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_5.npy	PB000141	Segmentation masks	nuclei	H19	5	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z5-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_6.npy	PB000141	Segmentation masks	nuclei	H19	6	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z6-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_7.npy	PB000141	Segmentation masks	nuclei	H19	7	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z7-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_8.npy	PB000141	Segmentation masks	nuclei	H19	8	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z8-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H19_9.npy	PB000141	Segmentation masks	nuclei	H19	9	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H19-z9-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_0.npy	PB000141	Segmentation masks	nuclei	H20	0	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z0-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_1.npy	PB000141	Segmentation masks	nuclei	H20	1	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z1-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_10.npy	PB000141	Segmentation masks	nuclei	H20	10	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z10-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_11.npy	PB000141	Segmentation masks	nuclei	H20	11	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z11-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_12.npy	PB000141	Segmentation masks	nuclei	H20	12	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z12-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_13.npy	PB000141	Segmentation masks	nuclei	H20	13	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z13-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_14.npy	PB000141	Segmentation masks	nuclei	H20	14	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z14-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_15.npy	PB000141	Segmentation masks	nuclei	H20	15	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z15-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_2.npy	PB000141	Segmentation masks	nuclei	H20	2	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z2-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_3.npy	PB000141	Segmentation masks	nuclei	H20	3	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z3-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_4.npy	PB000141	Segmentation masks	nuclei	H20	4	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z4-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_5.npy	PB000141	Segmentation masks	nuclei	H20	5	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z5-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_6.npy	PB000141	Segmentation masks	nuclei	H20	6	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z6-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_7.npy	PB000141	Segmentation masks	nuclei	H20	7	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z7-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_8.npy	PB000141	Segmentation masks	nuclei	H20	8	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z8-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H20_9.npy	PB000141	Segmentation masks	nuclei	H20	9	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H20-z9-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_0.npy	PB000141	Segmentation masks	nuclei	H21	0	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z0-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_1.npy	PB000141	Segmentation masks	nuclei	H21	1	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z1-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_10.npy	PB000141	Segmentation masks	nuclei	H21	10	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z10-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_11.npy	PB000141	Segmentation masks	nuclei	H21	11	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z11-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_12.npy	PB000141	Segmentation masks	nuclei	H21	12	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z12-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_13.npy	PB000141	Segmentation masks	nuclei	H21	13	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z13-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_14.npy	PB000141	Segmentation masks	nuclei	H21	14	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z14-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_15.npy	PB000141	Segmentation masks	nuclei	H21	15	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z15-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_2.npy	PB000141	Segmentation masks	nuclei	H21	2	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z2-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_3.npy	PB000141	Segmentation masks	nuclei	H21	3	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z3-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_4.npy	PB000141	Segmentation masks	nuclei	H21	4	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z4-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_5.npy	PB000141	Segmentation masks	nuclei	H21	5	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z5-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_6.npy	PB000141	Segmentation masks	nuclei	H21	6	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z6-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_7.npy	PB000141	Segmentation masks	nuclei	H21	7	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z7-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_8.npy	PB000141	Segmentation masks	nuclei	H21	8	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z8-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H21_9.npy	PB000141	Segmentation masks	nuclei	H21	9	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H21-z9-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_0.npy	PB000141	Segmentation masks	nuclei	H22	0	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z0-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_1.npy	PB000141	Segmentation masks	nuclei	H22	1	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z1-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_10.npy	PB000141	Segmentation masks	nuclei	H22	10	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z10-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_11.npy	PB000141	Segmentation masks	nuclei	H22	11	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z11-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_12.npy	PB000141	Segmentation masks	nuclei	H22	12	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z12-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_13.npy	PB000141	Segmentation masks	nuclei	H22	13	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z13-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_14.npy	PB000141	Segmentation masks	nuclei	H22	14	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z14-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_15.npy	PB000141	Segmentation masks	nuclei	H22	15	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z15-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_2.npy	PB000141	Segmentation masks	nuclei	H22	2	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z2-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_3.npy	PB000141	Segmentation masks	nuclei	H22	3	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z3-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_4.npy	PB000141	Segmentation masks	nuclei	H22	4	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z4-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_5.npy	PB000141	Segmentation masks	nuclei	H22	5	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z5-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_6.npy	PB000141	Segmentation masks	nuclei	H22	6	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z6-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_7.npy	PB000141	Segmentation masks	nuclei	H22	7	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z7-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_8.npy	PB000141	Segmentation masks	nuclei	H22	8	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z8-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H22_9.npy	PB000141	Segmentation masks	nuclei	H22	9	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H22-z9-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_0.npy	PB000141	Segmentation masks	nuclei	H23	0	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z0-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_1.npy	PB000141	Segmentation masks	nuclei	H23	1	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z1-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_10.npy	PB000141	Segmentation masks	nuclei	H23	10	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z10-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_11.npy	PB000141	Segmentation masks	nuclei	H23	11	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z11-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_12.npy	PB000141	Segmentation masks	nuclei	H23	12	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z12-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_13.npy	PB000141	Segmentation masks	nuclei	H23	13	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z13-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_14.npy	PB000141	Segmentation masks	nuclei	H23	14	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z14-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_15.npy	PB000141	Segmentation masks	nuclei	H23	15	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z15-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_2.npy	PB000141	Segmentation masks	nuclei	H23	2	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z2-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_3.npy	PB000141	Segmentation masks	nuclei	H23	3	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z3-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_4.npy	PB000141	Segmentation masks	nuclei	H23	4	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z4-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_5.npy	PB000141	Segmentation masks	nuclei	H23	5	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z5-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_6.npy	PB000141	Segmentation masks	nuclei	H23	6	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z6-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_7.npy	PB000141	Segmentation masks	nuclei	H23	7	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z7-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_8.npy	PB000141	Segmentation masks	nuclei	H23	8	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z8-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_H23_9.npy	PB000141	Segmentation masks	nuclei	H23	9	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-H23-z9-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_0.npy	PB000141	Segmentation masks	nuclei	I02	0	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z0-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_1.npy	PB000141	Segmentation masks	nuclei	I02	1	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z1-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_10.npy	PB000141	Segmentation masks	nuclei	I02	10	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z10-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_11.npy	PB000141	Segmentation masks	nuclei	I02	11	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z11-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_12.npy	PB000141	Segmentation masks	nuclei	I02	12	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z12-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_13.npy	PB000141	Segmentation masks	nuclei	I02	13	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z13-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_14.npy	PB000141	Segmentation masks	nuclei	I02	14	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z14-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_15.npy	PB000141	Segmentation masks	nuclei	I02	15	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z15-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_2.npy	PB000141	Segmentation masks	nuclei	I02	2	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z2-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_3.npy	PB000141	Segmentation masks	nuclei	I02	3	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z3-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_4.npy	PB000141	Segmentation masks	nuclei	I02	4	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z4-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_5.npy	PB000141	Segmentation masks	nuclei	I02	5	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z5-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_6.npy	PB000141	Segmentation masks	nuclei	I02	6	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z6-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_7.npy	PB000141	Segmentation masks	nuclei	I02	7	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z7-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_8.npy	PB000141	Segmentation masks	nuclei	I02	8	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z8-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I02_9.npy	PB000141	Segmentation masks	nuclei	I02	9	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I02-z9-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I03_0.npy	PB000141	Segmentation masks	nuclei	I03	0	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I03-z0-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I03_1.npy	PB000141	Segmentation masks	nuclei	I03	1	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I03-z1-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I03_10.npy	PB000141	Segmentation masks	nuclei	I03	10	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I03-z10-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I03_11.npy	PB000141	Segmentation masks	nuclei	I03	11	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I03-z11-HOECHST.ome.tiff
results/PB000141/segmentation/nuclei_segmented_I03_12.npy	PB000141	Segmentation masks	nuclei	I03	12	HOECHST	spher-colo52/PB000141_spher-colo52_HT29_L1/Well-I03-z12-HOECHST.ome.tiff
